Frame	Time	Scene info	Scene info:narrative details - external	Scene info:narrative details - internal	Scene info:characters on screen	Scene info:Music Presence	speech	speech:transcription	speech:character speaking	setting	setting:indoor/outdoor	setting:setting	Scene name	Scene name:scene name	
147	5.880000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
148	5.92	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
149	5.96	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
150	6.0	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
151	6.04	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
152	6.08	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
153	6.12	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
154	6.16	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
155	6.2	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
156	6.24	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
157	6.28	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
158	6.32	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
159	6.36	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
160	6.4	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
161	6.44	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
162	6.48	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
163	6.5200000000000005	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
164	6.5600000000000005	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
165	6.6000000000000005	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
166	6.640000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
167	6.680000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
168	6.720000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
169	6.760000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
170	6.800000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
171	6.840000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
172	6.880000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
173	6.920000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
174	6.960000000000001	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
175	7.0	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
176	7.04	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
177	7.08	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
178	7.12	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
179	7.16	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
180	7.2	1	Michael stands, leaning on the railing of the boat, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen. The narrator introduces him.	0	Michael	1	1	"This is Michael Bluth."	Narrator	1	2	Family boat party	1	Introducing the Bluths	
181	7.24	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
182	7.28	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
183	7.32	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
184	7.36	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
185	7.4	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
186	7.44	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
187	7.48	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
188	7.5200000000000005	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
189	7.5600000000000005	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
190	7.6000000000000005	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
191	7.640000000000001	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
192	7.680000000000001	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
193	7.720000000000001	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
194	7.760000000000001	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
195	7.800000000000001	1	The narrator describes Michael's job. Michael stands on the deck, looking out over the water. Michael Bluth Manager / The Bluth Company is written on the screen.	0	Michael	1	1	"For ten years, he's worked for his father's"	Narrator	1	2	Family boat party	1	Introducing the Bluths	
